Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-06-09,30.093892158414825,30.33202362060547,30.064125015953255,30.33202362060547,6700,0.0,0.0,0.0
2026-06-10,30.21295790849045,30.490776992935967,30.21295790849045,30.411399841308594,2700,0.0,0.0,0.0
2026-06-11,30.530467139104726,30.55031190054238,30.500699996948242,30.500699996948242,1000,0.0,0.0,0.0
2026-06-12,31.00672925410967,31.205173078336195,31.00672925410967,31.056339263916016,2000,0.0,0.0,0.0
2026-06-15,31.304393370358298,31.33416051200148,31.086106675810047,31.155561447143555,2400,0.0,0.0,0.0
2026-06-16,31.473070286836798,31.621904103650028,31.473070286836798,31.522682189941406,2900,0.0,0.0,0.0
2026-06-17,31.830271724425906,31.93941223859829,31.830271724425906,31.90964698791504,700,0.0,0.0,0.0
2026-06-18,32.02870870657583,32.118008235070036,32.02870870657583,32.048553466796875,6100,0.0,0.0,0.0
2026-06-19,32.27676395372972,32.27676395372972,31.97910010730299,32.00886535644531,7100,0.0,0.0,0.0
2026-06-22,31.939407774531464,32.197385861067445,31.939407774531464,32.08824157714844,4000,0.0,0.0,0.0
2026-06-23,31.979097555654377,32.27676137833017,31.92948754937522,32.187461853027344,3500,0.0,0.0,0.0
2026-06-24,32.237081281943304,32.29661178588867,32.09816794106724,32.29661178588867,2600,0.0,0.0,0.0
2026-06-25,32.46528850071274,32.69349758430561,32.44544373887841,32.45536422729492,2900,0.0,0.0,0.0
2026-06-26,32.495053955831466,32.495053955831466,32.19739009644244,32.23707962036133,1600,0.0,0.0,0.0
2026-06-29,32.485135663194114,32.504976641493386,32.34622232008811,32.49505615234375,6500,0.0,0.0,0.0
2026-06-30,32.53981790854872,32.72883181923617,32.53981790854872,32.64924621582031,2200,0.085,0.0,0.0
2026-07-02,32.9377412063699,32.9377412063699,32.55971714690158,32.7387809753418,9800,0.0,0.0,0.0
2026-07-03,32.75867786323276,33.067066415637484,32.75867786323276,32.927791595458984,4000,0.0,0.0,0.0
2026-07-06,33.0471674400708,33.166542053222656,32.97753193282801,33.166542053222656,19600,0.0,0.0,0.0
2026-07-07,33.23617363077643,33.41523742675781,33.23617363077643,33.41523742675781,400,0.0,0.0,0.0
2026-07-08,32.9377412063699,32.9377412063699,32.679091767578136,32.7387809753418,12900,0.0,0.0,0.0
2026-07-09,32.81836474755602,33.09690677848393,32.81836474755602,33.02727127075195,14500,0.0,0.0,0.0
2026-07-10,33.166541418479035,33.22623062133789,33.166541418479035,33.22623062133789,500,0.0,0.0,0.0
2026-07-13,33.23617692438914,33.23617692438914,33.131723665523985,33.22623062133789,500,0.0,0.0,0.0
2026-07-14,33.126747335701346,33.345603942871094,33.126747335701346,33.345603942871094,3800,0.0,0.0,0.0
2026-07-15,33.72363184360365,33.84300646361416,33.72363184360365,33.81316375732422,3300,0.0,0.0,0.0
2026-07-16,33.773366387602174,34.01211559535413,33.7435198904955,33.7634162902832,2700,0.0,0.0,0.0
2026-07-17,33.62414593617697,33.93253444656852,33.604249536004914,33.703731536865234,7200,0.0,0.0,0.0
2026-07-20,33.69378256179054,33.69378256179054,32.9974237119718,33.00737380981445,7400,0.0,0.0,0.0
2026-07-21,33.06706407369896,33.07701037701043,33.02727127075195,33.02727127075195,2900,0.0,0.0,0.0
2026-07-22,33.126748091968636,33.22623009515797,33.0272698836297,33.03721618652344,3500,0.0,0.0,0.0
2026-07-23,32.728832552841965,32.728832552841965,32.529872334693124,32.6989860534668,3700,0.0,0.0,0.0
2026-07-24,33.01731872558594,33.25607173072276,33.01731872558594,33.01731872558594,2500,0.0,0.0,0.0
2026-07-27,33.42518615722656,33.45503265529192,33.15659423859086,33.42518615722656,5000,0.0,0.0,0.0
2026-07-28,33.395345294135026,33.962379455566406,33.26602058166016,33.962379455566406,2300,0.0,0.0,0.0
2026-07-29,33.41523883969606,33.41523883969606,32.6591946206893,32.68903732299805,12300,0.0,0.0,0.0
2026-07-30,33.10685348510742,33.10685348510742,33.10685348510742,33.10685348510742,200,0.0,0.0,0.0
2026-07-31,33.051998828043686,33.26144027709961,33.051998828043686,33.26144027709961,500,0.085,0.0,0.0
2026-08-04,33.4210124417347,33.55066829170609,33.291360396330646,33.45093536376953,5000,0.0,0.0,0.0
2026-08-05,33.630460916857174,33.630460916857174,33.4908332824707,33.4908332824707,400,0.0,0.0,0.0
2026-08-06,33.58059009451672,33.58059009451672,33.27141571044922,33.27141571044922,4600,0.0,0.0,0.0
2026-08-07,33.121810475840306,33.1517333984375,33.11183870468618,33.1517333984375,1800,0.0,0.0,0.0
2026-08-10,33.131788621778206,33.19162686247978,33.10685348510742,33.10685348510742,14200,0.0,0.0,0.0
2026-08-11,33.201602844598426,33.201602844598426,32.952266693115234,32.952266693115234,2300,0.0,0.0,0.0
2026-08-12,33.06197164224666,33.19162368774414,32.94228756315576,33.19162368774414,800,0.0,0.0,0.0
2026-08-13,33.52075006116563,33.560644755222754,33.261438354361715,33.39109420776367,7700,0.0,0.0,0.0
2026-08-14,33.38112318005315,33.38112318005315,33.34122848510742,33.34122848510742,500,0.0,0.0,0.0
2026-08-17,33.26144027709961,33.26144027709961,33.26144027709961,33.26144027709961,2400,0.0,0.0,0.0
2026-08-18,33.061974063901324,33.061974063901324,32.75279587712144,32.772743225097656,4600,0.0,0.0,0.0
2026-08-19,32.692954160673196,32.692954160673196,31.855186462402344,31.855186462402344,2600,0.0,0.0,0.0
2026-08-20,31.70558515992636,31.70558515992636,31.087230682373047,31.087230682373047,1900,0.0,0.0,0.0
2026-08-21,31.61582364567607,31.61582364567607,31.366487503051758,31.366487503051758,2900,0.0,0.0,0.0
2026-08-24,31.117151061989137,31.555981299154855,31.117151061989137,31.386432647705078,2000,0.0,0.0,0.0
