Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-06-08T04:00:00.000Z,10.497942209499147,10.574991255849824,10.449787244402787,10.488311767578125,460300,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-09T04:00:00.000Z,10.555730172067923,10.6231478625898,10.497942924122638,10.584623336791992,516400,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-10T04:00:00.000Z,10.565360378472674,10.632778061626595,10.565360378472674,10.594253540039062,211100,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-11T04:00:00.000Z,10.613517116524148,10.748352493712341,10.613517116524148,10.729090690612793,391400,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-12T04:00:00.000Z,10.796507363678499,10.863925045931232,10.777244643893699,10.839847564697266,641100,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-15T04:00:00.000Z,10.912081922294409,10.93134464383635,10.83984855350636,10.902450561523438,318100,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-16T04:00:00.000Z,10.950605806446054,11.018023490905762,10.931344004527736,11.018023490905762,258900,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-17T04:00:00.000Z,11.018023498265254,11.12396662362649,11.018023498265254,11.104703903198242,519000,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-18T04:00:00.000Z,11.152859044669649,11.20101492404327,11.133597244018402,11.18175220489502,233400,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-19T04:00:00.000Z,11.220276832580566,11.287695431750684,11.123965991404273,11.220276832580566,395000,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-22T04:00:00.000Z,11.172122513546872,11.239540198095947,11.133597991162107,11.191384315490723,599500,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-23T04:00:00.000Z,11.172121763817898,11.191383564469145,11.075810005070656,11.18175220489502,435200,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-24T04:00:00.000Z,11.220278022102052,11.220278022102052,11.046918122207112,11.123967170715332,429000,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-25T04:00:00.000Z,11.181752067036177,11.258801105685238,11.167305946350098,11.167305946350098,278800,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-26T04:00:00.000Z,11.143228530883789,11.210647134522835,11.109519688312803,11.143228530883789,1815100,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
2026-06-29T04:00:00.000Z,11.191384420430266,11.23954030348704,11.143228537373494,11.22990894317627,634100,0.0,0.0,0.0,BANK.TO,NA,NA,CAD
