Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-21,7489.9501953125,7515.31005859375,7467.85986328125,7509.2001953125,5149030000,0.0,0.0
2026-07-22,7497.47021484375,7525.93994140625,7485.85009765625,7498.9599609375,4890390000,0.0,0.0
2026-07-23,7418.2900390625,7450.1201171875,7376.0,7408.2998046875,5515210000,0.0,0.0
2026-07-24,7406.2998046875,7460.97998046875,7396.52978515625,7411.97998046875,4860620000,0.0,0.0
2026-07-27,7464.2001953125,7480.56982421875,7382.740234375,7413.18017578125,5038290000,0.0,0.0
2026-07-28,7395.5498046875,7452.08984375,7382.9501953125,7428.77978515625,5590890000,0.0,0.0
2026-07-29,7418.16015625,7450.83984375,7313.919921875,7316.14990234375,5836350000,0.0,0.0
2026-07-30,7390.4501953125,7448.75,7370.97998046875,7437.6298828125,5594430000,0.0,0.0
2026-07-31,7462.1298828125,7512.0400390625,7399.830078125,7489.72021484375,5391020000,0.0,0.0
2026-08-03,7504.77978515625,7610.0400390625,7504.77978515625,7600.5,5201470000,0.0,0.0
2026-08-04,7630.6201171875,7758.2099609375,7629.10009765625,7736.52001953125,5906940000,0.0,0.0
2026-08-05,7771.6201171875,7793.68017578125,7720.169921875,7723.5498046875,5615640000,0.0,0.0
2026-08-06,7713.7900390625,7742.85009765625,7698.14990234375,7709.9599609375,5330830000,0.0,0.0
2026-08-07,7735.18017578125,7763.080078125,7719.18994140625,7757.64013671875,5019970000,0.0,0.0
2026-08-10,7751.740234375,7773.759765625,7743.10986328125,7753.10986328125,4879540000,0.0,0.0
2026-08-11,7767.509765625,7767.509765625,7717.25,7728.2001953125,4739500000,0.0,0.0
2026-08-12,7765.4599609375,7766.009765625,7737.9501953125,7748.5,4574170000,0.0,0.0
2026-08-13,7763.18017578125,7816.7001953125,7763.18017578125,7798.990234375,4833230000,0.0,0.0
2026-08-14,7806.60009765625,7810.009765625,7776.31005859375,7785.759765625,4159900000,0.0,0.0
2026-08-17,7790.68017578125,7790.68017578125,7744.8798828125,7745.06005859375,4452630000,0.0,0.0
2026-08-18,7700.0400390625,7713.9501953125,7688.6298828125,7691.759765625,4602700000,0.0,0.0
2026-08-19,7716.740234375,7743.93017578125,7700.06982421875,7707.97998046875,5184100000,0.0,0.0
2026-08-20,7690.490234375,7699.9599609375,7639.009765625,7641.16015625,4759610000,0.0,0.0
2026-08-21,7665.68017578125,7697.10986328125,7660.06005859375,7674.3701171875,4497270000,0.0,0.0
2026-08-24,7663.3798828125,7670.2998046875,7638.169921875,7652.85986328125,4400800000,0.0,0.0
2026-08-25,7676.66015625,7686.10986328125,7650.919921875,7677.27978515625,4260240000,0.0,0.0
2026-08-26,7666.8798828125,7690.72998046875,7657.41015625,7675.7001953125,4100600000,0.0,0.0
2026-08-27,7710.33984375,7741.27001953125,7689.89013671875,7730.990234375,4362240000,0.0,0.0
2026-08-28,7735.169921875,7771.47998046875,7700.91015625,7711.759765625,4297560000,0.0,0.0
2026-08-31,7697.52001953125,7697.52001953125,7665.06005859375,7686.14013671875,5386090000,0.0,0.0
2026-09-01,7635.47021484375,7663.6298828125,7611.2001953125,7631.47021484375,4858180000,0.0,0.0
2026-09-02,7634.580078125,7681.18994140625,7633.6201171875,7666.60009765625,4738910000,0.0,0.0
2026-09-03,7686.7099609375,7756.759765625,7686.7099609375,7747.7099609375,4726400000,0.0,0.0
2026-09-04,7750.18994140625,7750.18994140625,7706.1201171875,7718.60009765625,4103570000,0.0,0.0
2026-09-08,7717.81005859375,7717.81005859375,7666.990234375,7673.52001953125,4966930000,0.0,0.0
2026-09-09,7660.68017578125,7660.68017578125,7624.16015625,7636.35986328125,4896940000,0.0,0.0
2026-09-10,7594.740234375,7612.85986328125,7580.06005859375,7591.7001953125,4893500000,0.0,0.0
2026-09-11,7636.75,7677.02001953125,7636.75,7656.97998046875,4722480000,0.0,0.0
2026-09-14,7611.43994140625,7647.990234375,7592.27978515625,7619.97998046875,4963750000,0.0,0.0
2026-09-15,7612.2998046875,7617.259765625,7572.68994140625,7585.72998046875,5154930000,0.0,0.0
